dataset,strategy,seed,task_id,n,coverage,coverage_deficit,mean_set_size,normalized_mean_set_size,p90_set_size,empty_rate,singleton_action_rate,no_decision_rate,action_accuracy,wrong_action_rate_all,top1_accuracy,valid_calibrator_rate
FashionMNIST,global_seed,0,4,600,0.965,0.0,1.0533333333333332,0.17555555555555558,1.0,0.0,0.9466666666666667,0.053333333333333344,0.9630281690140845,0.035,0.9483333333333334,1.0
FashionMNIST,global_seed,1,0,600,0.9733333333333334,0.0,1.0133333333333334,0.1688888888888889,1.0,0.0,0.9866666666666667,0.013333333333333308,0.972972972972973,0.02666666666666667,0.965,1.0
FashionMNIST,global_seed,1,1,600,0.9183333333333333,0.0,1.0466666666666666,0.17444444444444443,1.0,0.0016666666666666668,0.95,0.050000000000000044,0.9157894736842105,0.08,0.8983333333333333,1.0
FashionMNIST,global_seed,1,2,600,0.7833333333333333,0.1166666666666667,1.1033333333333333,0.18388888888888888,2.0,0.0,0.8966666666666666,0.10333333333333339,0.7639405204460966,0.21166666666666667,0.7333333333333333,1.0
FashionMNIST,global_seed,1,3,600,0.9616666666666667,0.0,1.055,0.17583333333333334,1.0,0.0,0.945,0.05500000000000005,0.9594356261022927,0.03833333333333333,0.93,1.0
FashionMNIST,global_seed,1,4,600,0.9,0.0,1.1066666666666667,0.18444444444444444,2.0,0.0016666666666666668,0.89,0.10999999999999999,0.8913857677902621,0.09666666666666666,0.8683333333333333,1.0
FashionMNIST,global_seed,2,0,600,0.8716666666666667,0.02833333333333332,0.8983333333333333,0.1497222222222222,1.0,0.10166666666666667,0.8983333333333333,0.10166666666666668,0.9703153988868275,0.02666666666666667,0.9416666666666667,1.0
FashionMNIST,global_seed,2,1,600,0.8616666666666667,0.03833333333333333,0.9133333333333333,0.15222222222222223,1.0,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.9434306569343066,0.051666666666666666,0.9066666666666666,1.0
FashionMNIST,global_seed,2,2,600,0.8833333333333333,0.01666666666666672,0.9166666666666666,0.15277777777777776,1.0,0.08333333333333333,0.9166666666666666,0.08333333333333337,0.9636363636363636,0.03333333333333333,0.9433333333333334,1.0
FashionMNIST,global_seed,2,3,600,0.8466666666666667,0.053333333333333344,0.8883333333333333,0.14805555555555555,1.0,0.11166666666666666,0.8883333333333333,0.11166666666666669,0.9530956848030019,0.041666666666666664,0.9183333333333333,1.0
FashionMNIST,global_seed,2,4,600,0.9066666666666666,0.0,0.915,0.1525,1.0,0.085,0.915,0.08499999999999996,0.9908925318761385,0.008333333333333333,0.97,1.0
FashionMNIST,global_seed,3,0,600,0.9616666666666667,0.0,1.0083333333333333,0.16805555555555557,1.0,0.0,0.9916666666666667,0.008333333333333304,0.9613445378151261,0.03833333333333333,0.9583333333333334,1.0
FashionMNIST,global_seed,3,1,600,0.9533333333333334,0.0,1.0133333333333334,0.1688888888888889,1.0,0.005,0.9766666666666667,0.023333333333333317,0.9573378839590444,0.041666666666666664,0.9483333333333334,1.0
FashionMNIST,global_seed,3,2,600,0.8083333333333333,0.09166666666666667,1.0266666666666666,0.17111111111111113,1.0,0.011666666666666667,0.95,0.050000000000000044,0.8105263157894737,0.18,0.79,1.0
FashionMNIST,global_seed,3,3,600,0.9066666666666666,0.0,1.0116666666666667,0.1686111111111111,1.0,0.011666666666666667,0.965,0.03500000000000003,0.9153713298791019,0.08166666666666667,0.895,1.0
FashionMNIST,global_seed,3,4,600,0.96,0.0,0.9966666666666667,0.16611111111111113,1.0,0.01,0.9833333333333333,0.01666666666666672,0.9694915254237289,0.03,0.9616666666666667,1.0
FashionMNIST,global_seed,4,0,600,0.9516666666666667,0.0,0.9816666666666667,0.16361111111111112,1.0,0.02,0.9783333333333334,0.021666666666666612,0.9710391822827938,0.028333333333333332,0.9566666666666667,1.0
FashionMNIST,global_seed,4,1,600,0.89,0.010000000000000009,0.99,0.165,1.0,0.011666666666666667,0.9866666666666667,0.013333333333333308,0.9003378378378378,0.09833333333333333,0.8933333333333333,1.0
FashionMNIST,global_seed,4,2,600,0.9433333333333334,0.0,0.9916666666666667,0.16527777777777777,1.0,0.015,0.9783333333333334,0.021666666666666612,0.959114139693356,0.04,0.9466666666666667,1.0
FashionMNIST,global_seed,4,3,600,0.8616666666666667,0.03833333333333333,0.995,0.16583333333333333,1.0,0.018333333333333333,0.9683333333333334,0.03166666666666662,0.8760757314974182,0.12,0.865,1.0
FashionMNIST,global_seed,4,4,600,0.8083333333333333,0.09166666666666667,1.0166666666666666,0.16944444444444445,1.0,0.013333333333333334,0.9566666666666667,0.043333333333333335,0.813588850174216,0.17833333333333334,0.7966666666666666,1.0
FashionMNIST,stale_t0_seed,0,0,600,0.8616666666666667,0.03833333333333333,0.9666666666666667,0.1611111111111111,1.0,0.03333333333333333,0.9666666666666667,0.033333333333333326,0.8913793103448275,0.105,0.87,1.0
FashionMNIST,stale_t0_seed,0,1,600,0.8333333333333334,0.06666666666666665,0.905,0.15083333333333335,1.0,0.095,0.905,0.09499999999999997,0.9208103130755064,0.07166666666666667,0.8983333333333333,1.0
FashionMNIST,stale_t0_seed,0,2,600,0.7733333333333333,0.1266666666666667,0.8583333333333333,0.14305555555555555,1.0,0.14166666666666666,0.8583333333333333,0.14166666666666672,0.9009708737864077,0.085,0.8433333333333334,1.0
FashionMNIST,stale_t0_seed,0,3,600,0.8016666666666666,0.09833333333333338,0.8716666666666667,0.14527777777777778,1.0,0.12833333333333333,0.8716666666666667,0.1283333333333333,0.9196940726577438,0.07,0.8716666666666667,1.0
FashionMNIST,stale_t0_seed,0,4,600,0.9166666666666666,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.9598603839441536,0.03833333333333333,0.9483333333333334,1.0
FashionMNIST,stale_t0_seed,1,0,600,0.9433333333333334,0.0,0.965,0.16083333333333333,1.0,0.035,0.965,0.03500000000000003,0.9775474956822107,0.021666666666666667,0.965,1.0
FashionMNIST,stale_t0_seed,1,1,600,0.755,0.14500000000000002,0.7866666666666666,0.1311111111111111,1.0,0.21333333333333335,0.7866666666666666,0.21333333333333337,0.9597457627118644,0.03166666666666667,0.8983333333333333,1.0
FashionMNIST,stale_t0_seed,1,2,600,0.57,0.33000000000000007,0.6533333333333333,0.10888888888888888,1.0,0.3466666666666667,0.6533333333333333,0.3466666666666667,0.8724489795918368,0.08333333333333333,0.7333333333333333,1.0
FashionMNIST,stale_t0_seed,1,3,600,0.74,0.16000000000000003,0.75,0.125,1.0,0.25,0.75,0.25,0.9866666666666667,0.01,0.93,1.0
FashionMNIST,stale_t0_seed,1,4,600,0.535,0.365,0.5566666666666666,0.09277777777777776,1.0,0.44333333333333336,0.5566666666666666,0.44333333333333336,0.9610778443113772,0.021666666666666667,0.8683333333333333,1.0
FashionMNIST,stale_t0_seed,2,0,600,0.8816666666666667,0.018333333333333313,0.91,0.15166666666666667,1.0,0.09,0.91,0.08999999999999997,0.9688644688644689,0.028333333333333332,0.9416666666666667,1.0
FashionMNIST,stale_t0_seed,2,1,600,0.865,0.03500000000000003,0.9216666666666666,0.1536111111111111,1.0,0.07833333333333334,0.9216666666666666,0.07833333333333337,0.9385171790235082,0.056666666666666664,0.9066666666666666,1.0
FashionMNIST,stale_t0_seed,2,2,600,0.89,0.010000000000000009,0.925,0.15416666666666667,1.0,0.075,0.925,0.07499999999999996,0.9621621621621622,0.035,0.9433333333333334,1.0
FashionMNIST,stale_t0_seed,2,3,600,0.8516666666666667,0.04833333333333334,0.8966666666666666,0.14944444444444446,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.949814126394052,0.045,0.9183333333333333,1.0
FashionMNIST,stale_t0_seed,2,4,600,0.9183333333333333,0.0,0.93,0.155,1.0,0.07,0.93,0.06999999999999995,0.9874551971326165,0.011666666666666667,0.97,1.0
FashionMNIST,stale_t0_seed,3,0,600,0.9316666666666666,0.0,0.9533333333333334,0.15888888888888889,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9772727272727273,0.021666666666666667,0.9583333333333334,1.0
FashionMNIST,stale_t0_seed,3,1,600,0.8583333333333333,0.04166666666666674,0.8783333333333333,0.14638888888888887,1.0,0.12166666666666667,0.8783333333333333,0.1216666666666667,0.9772296015180265,0.02,0.9483333333333334,1.0
FashionMNIST,stale_t0_seed,3,2,600,0.6383333333333333,0.2616666666666667,0.6933333333333334,0.11555555555555555,1.0,0.30666666666666664,0.6933333333333334,0.30666666666666664,0.9206730769230769,0.055,0.79,1.0
FashionMNIST,stale_t0_seed,3,3,600,0.715,0.18500000000000005,0.7483333333333333,0.12472222222222222,1.0,0.25166666666666665,0.7483333333333333,0.2516666666666667,0.955456570155902,0.03333333333333333,0.895,1.0
FashionMNIST,stale_t0_seed,3,4,600,0.8333333333333334,0.06666666666666665,0.8383333333333334,0.13972222222222225,1.0,0.16166666666666665,0.8383333333333334,0.16166666666666663,0.9940357852882704,0.005,0.9616666666666667,1.0
FashionMNIST,stale_t0_seed,4,0,600,0.8966666666666666,0.0033333333333334103,0.9066666666666666,0.15111111111111108,1.0,0.09333333333333334,0.9066666666666666,0.09333333333333338,0.9889705882352942,0.01,0.9566666666666667,1.0
FashionMNIST,stale_t0_seed,4,1,600,0.6266666666666667,0.2733333333333333,0.6383333333333333,0.10638888888888888,1.0,0.3616666666666667,0.6383333333333333,0.3616666666666667,0.9817232375979112,0.011666666666666667,0.8933333333333333,1.0
FashionMNIST,stale_t0_seed,4,2,600,0.35,0.55,0.355,0.059166666666666666,1.0,0.645,0.355,0.645,0.9859154929577465,0.005,0.9466666666666667,1.0
FashionMNIST,stale_t0_seed,4,3,600,0.36333333333333334,0.5366666666666666,0.39,0.065,1.0,0.61,0.39,0.61,0.9316239316239316,0.02666666666666667,0.865,1.0
FashionMNIST,stale_t0_seed,4,4,600,0.5433333333333333,0.3566666666666667,0.5583333333333333,0.09305555555555554,1.0,0.44166666666666665,0.5583333333333333,0.44166666666666665,0.9731343283582089,0.015,0.7966666666666666,1.0
FashionMNIST,oracle_task,0,0,600,0.8616666666666667,0.03833333333333333,0.9666666666666667,0.1611111111111111,1.0,0.03333333333333333,0.9666666666666667,0.033333333333333326,0.8913793103448275,0.105,0.87,1.0
FashionMNIST,oracle_task,0,1,600,0.91,0.0,1.1016666666666666,0.1836111111111111,2.0,0.0,0.8983333333333333,0.10166666666666668,0.922077922077922,0.07,0.8983333333333333,1.0
FashionMNIST,oracle_task,0,2,600,0.9333333333333333,0.0,1.26,0.20999999999999996,2.0,0.0,0.76,0.24,0.9364035087719298,0.04833333333333333,0.8433333333333334,1.0
FashionMNIST,oracle_task,0,3,600,0.87,0.030000000000000027,0.99,0.165,1.0,0.023333333333333334,0.9633333333333334,0.036666666666666625,0.889273356401384,0.10666666666666667,0.8716666666666667,1.0
FashionMNIST,oracle_task,0,4,600,0.9483333333333334,0.0,1.005,0.1675,1.0,0.006666666666666667,0.9816666666666667,0.018333333333333313,0.9541595925297114,0.045,0.9483333333333334,1.0
FashionMNIST,oracle_task,1,0,600,0.9433333333333334,0.0,0.965,0.16083333333333333,1.0,0.035,0.965,0.03500000000000003,0.9775474956822107,0.021666666666666667,0.965,1.0
FashionMNIST,oracle_task,1,1,600,0.9183333333333333,0.0,1.0583333333333333,0.1763888888888889,1.0,0.0016666666666666668,0.9383333333333334,0.06166666666666665,0.9147424511545293,0.08,0.8983333333333333,1.0
FashionMNIST,oracle_task,1,2,600,0.8916666666666667,0.008333333333333304,1.375,0.22916666666666666,2.0,0.0,0.645,0.355,0.875968992248062,0.08,0.7333333333333333,1.0
FashionMNIST,oracle_task,1,3,600,0.92,0.0,0.9766666666666667,0.1627777777777778,1.0,0.023333333333333334,0.9766666666666667,0.023333333333333317,0.9419795221843004,0.056666666666666664,0.93,1.0
FashionMNIST,oracle_task,1,4,600,0.9066666666666666,0.0,1.135,0.18916666666666668,2.0,0.0016666666666666668,0.8616666666666667,0.1383333333333333,0.8955512572533849,0.09,0.8683333333333333,1.0
FashionMNIST,oracle_task,2,0,600,0.8816666666666667,0.018333333333333313,0.91,0.15166666666666667,1.0,0.09,0.91,0.08999999999999997,0.9688644688644689,0.028333333333333332,0.9416666666666667,1.0
FashionMNIST,oracle_task,2,1,600,0.8816666666666667,0.018333333333333313,0.9533333333333334,0.15888888888888889,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9248251748251748,0.07166666666666667,0.9066666666666666,1.0
FashionMNIST,oracle_task,2,2,600,0.8433333333333334,0.05666666666666664,0.8633333333333333,0.14388888888888887,1.0,0.13666666666666666,0.8633333333333333,0.13666666666666671,0.9768339768339769,0.02,0.9433333333333334,1.0
FashionMNIST,oracle_task,2,3,600,0.9183333333333333,0.0,1.0016666666666667,0.16694444444444442,1.0,0.0033333333333333335,0.9916666666666667,0.008333333333333304,0.9210084033613445,0.07833333333333334,0.9183333333333333,1.0
FashionMNIST,oracle_task,2,4,600,0.8883333333333333,0.011666666666666714,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.9907063197026023,0.008333333333333333,0.97,1.0
FashionMNIST,oracle_task,3,0,600,0.9316666666666666,0.0,0.9533333333333334,0.15888888888888889,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9772727272727273,0.021666666666666667,0.9583333333333334,1.0
FashionMNIST,oracle_task,3,1,600,0.9183333333333333,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.9616055846422339,0.03666666666666667,0.9483333333333334,1.0
FashionMNIST,oracle_task,3,2,600,0.88,0.020000000000000018,1.21,0.20166666666666666,2.0,0.0,0.79,0.20999999999999996,0.8649789029535865,0.10666666666666667,0.79,1.0
FashionMNIST,oracle_task,3,3,600,0.935,0.0,1.1066666666666667,0.18444444444444444,2.0,0.0,0.8933333333333333,0.10666666666666669,0.9328358208955224,0.06,0.895,1.0
FashionMNIST,oracle_task,3,4,600,0.8933333333333333,0.00666666666666671,0.905,0.15083333333333335,1.0,0.095,0.905,0.09499999999999997,0.9871086556169429,0.011666666666666667,0.9616666666666667,1.0
FashionMNIST,oracle_task,4,0,600,0.8966666666666666,0.0033333333333334103,0.9066666666666666,0.15111111111111108,1.0,0.09333333333333334,0.9066666666666666,0.09333333333333338,0.9889705882352942,0.01,0.9566666666666667,1.0
FashionMNIST,oracle_task,4,1,600,0.8816666666666667,0.018333333333333313,0.9616666666666667,0.16027777777777777,1.0,0.03833333333333333,0.9616666666666667,0.03833333333333333,0.9168110918544194,0.08,0.8933333333333333,1.0
FashionMNIST,oracle_task,4,2,600,0.8433333333333334,0.05666666666666664,0.8633333333333333,0.14388888888888887,1.0,0.13666666666666666,0.8633333333333333,0.13666666666666671,0.9768339768339769,0.02,0.9466666666666667,1.0
FashionMNIST,oracle_task,4,3,600,0.9066666666666666,0.0,1.0983333333333334,0.18305555555555558,1.0,0.0,0.9016666666666666,0.09833333333333338,0.8964879852125693,0.09333333333333334,0.865,1.0
FashionMNIST,oracle_task,4,4,600,0.8983333333333333,0.0016666666666667052,1.255,0.20916666666666667,2.0,0.0,0.755,0.245,0.8830022075055187,0.08833333333333333,0.7966666666666666,1.0
FashionMNIST,inferred_bucket,0,0,600,0.8616666666666667,0.03833333333333333,0.9666666666666667,0.1611111111111111,1.0,0.03333333333333333,0.9666666666666667,0.033333333333333326,0.8913793103448275,0.105,0.87,1.0
FashionMNIST,inferred_bucket,0,1,600,0.91,0.0,1.1016666666666666,0.1836111111111111,2.0,0.0,0.8983333333333333,0.10166666666666668,0.922077922077922,0.07,0.8983333333333333,1.0
FashionMNIST,inferred_bucket,0,2,600,0.8833333333333333,0.01666666666666672,1.0983333333333334,0.18305555555555558,1.0,0.0,0.9016666666666666,0.09833333333333338,0.8798521256931608,0.10833333333333334,0.8433333333333334,1.0
FashionMNIST,inferred_bucket,0,3,600,0.9116666666666666,0.0,1.0983333333333334,0.18305555555555555,1.0,0.0,0.9016666666666666,0.09833333333333338,0.9057301293900185,0.085,0.8716666666666667,1.0
FashionMNIST,inferred_bucket,0,4,600,0.9483333333333334,0.0,1.005,0.1675,1.0,0.006666666666666667,0.9816666666666667,0.018333333333333313,0.9541595925297114,0.045,0.9483333333333334,1.0
FashionMNIST,inferred_bucket,1,0,600,0.9433333333333334,0.0,0.965,0.16083333333333333,1.0,0.035,0.965,0.03500000000000003,0.9775474956822107,0.021666666666666667,0.965,1.0
FashionMNIST,inferred_bucket,1,1,600,0.9183333333333333,0.0,1.0583333333333333,0.1763888888888889,1.0,0.0016666666666666668,0.9383333333333334,0.06166666666666665,0.9147424511545293,0.08,0.8983333333333333,1.0
FashionMNIST,inferred_bucket,1,2,600,0.8116666666666666,0.08833333333333337,1.1716666666666666,0.19527777777777777,2.0,0.0,0.8283333333333334,0.17166666666666663,0.7847082494969819,0.17833333333333334,0.7333333333333333,1.0
FashionMNIST,inferred_bucket,1,3,600,0.975,0.0,1.1183333333333334,0.1863888888888889,2.0,0.0,0.8816666666666667,0.11833333333333329,0.9754253308128544,0.021666666666666667,0.93,1.0
FashionMNIST,inferred_bucket,1,4,600,0.9066666666666666,0.0,1.135,0.18916666666666668,2.0,0.0016666666666666668,0.8616666666666667,0.1383333333333333,0.8955512572533849,0.09,0.8683333333333333,1.0
FashionMNIST,inferred_bucket,2,0,600,0.8816666666666667,0.018333333333333313,0.91,0.15166666666666667,1.0,0.09,0.91,0.08999999999999997,0.9688644688644689,0.028333333333333332,0.9416666666666667,1.0
FashionMNIST,inferred_bucket,2,1,600,0.8816666666666667,0.018333333333333313,0.9533333333333334,0.15888888888888889,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9248251748251748,0.07166666666666667,0.9066666666666666,1.0
FashionMNIST,inferred_bucket,2,2,600,0.8433333333333334,0.05666666666666664,0.8633333333333333,0.14388888888888887,1.0,0.13666666666666666,0.8633333333333333,0.13666666666666671,0.9768339768339769,0.02,0.9433333333333334,1.0
FashionMNIST,inferred_bucket,2,3,600,0.9183333333333333,0.0,1.0016666666666667,0.16694444444444442,1.0,0.0033333333333333335,0.9916666666666667,0.008333333333333304,0.9210084033613445,0.07833333333333334,0.9183333333333333,1.0
FashionMNIST,inferred_bucket,2,4,600,0.8883333333333333,0.011666666666666714,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.9907063197026023,0.008333333333333333,0.97,1.0
FashionMNIST,inferred_bucket,3,0,600,0.9316666666666666,0.0,0.9533333333333334,0.15888888888888889,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9772727272727273,0.021666666666666667,0.9583333333333334,1.0
FashionMNIST,inferred_bucket,3,1,600,0.9183333333333333,0.0,0.955,0.15916666666666668,1.0,0.045,0.955,0.04500000000000004,0.9616055846422339,0.03666666666666667,0.9483333333333334,1.0
FashionMNIST,inferred_bucket,3,2,600,0.88,0.020000000000000018,1.21,0.20166666666666666,2.0,0.0,0.79,0.20999999999999996,0.8649789029535865,0.10666666666666667,0.79,1.0
FashionMNIST,inferred_bucket,3,3,600,0.935,0.0,1.1066666666666667,0.18444444444444444,2.0,0.0,0.8933333333333333,0.10666666666666669,0.9328358208955224,0.06,0.895,1.0
FashionMNIST,inferred_bucket,3,4,600,0.8933333333333333,0.00666666666666671,0.905,0.15083333333333335,1.0,0.095,0.905,0.09499999999999997,0.9871086556169429,0.011666666666666667,0.9616666666666667,1.0
FashionMNIST,inferred_bucket,4,0,600,0.8966666666666666,0.0033333333333334103,0.9066666666666666,0.15111111111111108,1.0,0.09333333333333334,0.9066666666666666,0.09333333333333338,0.9889705882352942,0.01,0.9566666666666667,1.0
FashionMNIST,inferred_bucket,4,1,600,0.8816666666666667,0.018333333333333313,0.9616666666666667,0.16027777777777777,1.0,0.03833333333333333,0.9616666666666667,0.03833333333333333,0.9168110918544194,0.08,0.8933333333333333,1.0
FashionMNIST,inferred_bucket,4,2,600,0.8433333333333334,0.05666666666666664,0.8633333333333333,0.14388888888888887,1.0,0.13666666666666666,0.8633333333333333,0.13666666666666671,0.9768339768339769,0.02,0.9466666666666667,1.0
FashionMNIST,inferred_bucket,4,3,600,0.9066666666666666,0.0,1.0983333333333334,0.18305555555555558,1.0,0.0,0.9016666666666666,0.09833333333333338,0.8964879852125693,0.09333333333333334,0.865,1.0
FashionMNIST,inferred_bucket,4,4,600,0.8983333333333333,0.0016666666666667052,1.255,0.20916666666666667,2.0,0.0,0.755,0.245,0.8830022075055187,0.08833333333333333,0.7966666666666666,1.0
FashionMNIST,oracle_qhat_selected_by_inferred_context,0,0,600,0.8616666666666667,0.03833333333333333,0.9666666666666667,0.1611111111111111,1.0,0.03333333333333333,0.9666666666666667,0.033333333333333326,0.8913793103448275,0.105,0.87,1.0
FashionMNIST,oracle_qhat_selected_by_inferred_context,0,1,600,0.91,0.0,1.1016666666666666,0.1836111111111111,2.0,0.0,0.8983333333333333,0.10166666666666668,0.922077922077922,0.07,0.8983333333333333,1.0
